"switch" "arsenic" "dist" "assoc" "educ" "educ4" "use" "status_perceived" "well_shift"
"2702" "1" "117" "33.8380012512207" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2703" "1" "89" "63.0449981689453" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"2704" "0" "111" "39.9169998168945" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2705" "0" "154" "107.33699798584" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2706" "0" "63" "61.9199981689453" "No" "0" "0" "Both" "Unsafe" "No"
"2707" "1" "72" "60.5009994506836" "Yes" "9" "9-12" "Both" "Don't Know" "Yes"
"2708" "1" "57" "40.3419990539551" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2709" "0" "73" "37.8359985351562" "Yes" "7" "9-12" "Both" "Unsafe" "No"
"2710" "0" "62" "32.1230010986328" "No" "10" "9-12" "Both" "Unsafe" "No"
"2711" "0" "59" "5.64300012588501" "No" "12" "12+" "Both" "Unsafe" "No"
"2712" "0" "85" "12.8839998245239" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2713" "1" "428" "25.5809993743896" "No" "14" "12+" "Both" "Don't Know" "Yes"
"2714" "0" "69" "84.6839981079102" "Yes" "7" "9-12" "Both" "Unsafe" "No"
"2715" "0" "57" "6.5770001411438" "No" "7" "9-12" "Both" "Unsafe" "No"
"2716" "0" "72" "24.0869998931885" "No" "10" "9-12" "Both" "Unsafe" "No"
"2717" "0" "74" "22.6380004882812" "Yes" "7" "9-12" "Both" "Unsafe" "No"
"2718" "0" "86" "29.9540004730225" "No" "7" "9-12" "Both" "Unsafe" "No"
"2719" "1" "112" "6.875" "No" "8" "9-12" "Neither" "Unsafe" "No"
"2720" "0" "54" "25.7240009307861" "No" "8" "9-12" "Both" "Unsafe" "No"
"2721" "0" "114" "29.4979991912842" "No" "9" "9-12" "Both" "Unsafe" "No"
"2722" "0" "76" "40.2789993286133" "No" "5" "1-8" "Both" "Unsafe" "No"
"2723" "0" "68" "37.8289985656738" "No" "7" "9-12" "Both" "Unsafe" "No"
"2724" "0" "62" "23.4899997711182" "No" "7" "9-12" "Both" "Unsafe" "No"
"2725" "0" "118" "31.0330009460449" "Yes" "0" "0" "Both" "Unsafe" "No"
"2726" "0" "103" "32.101001739502" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2727" "0" "313" "114.000999450684" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2728" "0" "301" "76.177001953125" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2729" "0" "308" "76.5699996948242" "No" "7" "9-12" "Both" "Unsafe" "No"
"2730" "0" "299" "58.898998260498" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2731" "0" "270" "47.3839988708496" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"2732" "0" "378" "39.1559982299805" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2733" "1" "187" "40.8339996337891" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2734" "0" "111" "25.7049999237061" "No" "6" "9-12" "Both" "Unsafe" "No"
"2735" "0" "67" "48.5839996337891" "No" "5" "1-8" "Both" "Unsafe" "No"
"2736" "0" "259" "50.9189987182617" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"2737" "0" "109" "46.7519989013672" "No" "5" "1-8" "Both" "Unsafe" "No"
"2738" "0" "85" "39.6699981689453" "No" "0" "0" "Both" "Unsafe" "No"
"2739" "0" "302" "136.126998901367" "No" "5" "1-8" "Both" "Unsafe" "No"
"2740" "1" "357" "4.75500011444092" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2741" "0" "69" "56.0589981079102" "No" "4" "1-8" "Both" "Unsafe" "No"
"2742" "1" "172" "43.3899993896484" "Yes" "8" "9-12" "Both" "Don't Know" "Yes"
"2743" "0" "79" "58.6259994506836" "No" "5" "1-8" "Both" "Unsafe" "No"
"2744" "1" "76" "31.4009990692139" "No" "12" "12+" "Neither" "Unsafe" "No"
"2745" "1" "139" "18.2880001068115" "No" "12" "12+" "Both" "Don't Know" "Yes"
"2746" "1" "291" "12.7480001449585" "No" "12" "12+" "Neither" "Unsafe" "No"
"2747" "1" "92" "17.9260005950928" "No" "8" "9-12" "Neither" "Unsafe" "No"
"2748" "1" "58" "15.8870000839233" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"2749" "0" "55" "32.4620018005371" "Yes" "10" "9-12" "Both" "Safe" "No"
"2750" "0" "129" "180.440002441406" "No" "0" "0" "Drinking" "Unsafe" "No"
"2751" "0" "288" "136.427993774414" "No" "0" "0" "Both" "Unsafe" "No"
"2752" "1" "154" "195.184005737305" "No" "10" "9-12" "Both" "Don't Know" "Yes"
"2753" "0" "225" "134.001007080078" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2754" "0" "92" "18.576000213623" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2755" "1" "202" "19.8570003509521" "Yes" "6" "9-12" "Neither" "Unsafe" "No"
"2756" "1" "188" "5.50400018692017" "Yes" "6" "9-12" "Neither" "Unsafe" "No"
"2757" "1" "57" "33.3390007019043" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2758" "1" "63" "19.6070003509521" "No" "12" "12+" "Both" "Don't Know" "Yes"
"2759" "1" "128" "9.87600040435791" "Yes" "5" "1-8" "Both" "Don't Know" "Yes"
"2760" "0" "121" "43.7080001831055" "No" "5" "1-8" "Both" "Unsafe" "No"
"2761" "0" "91" "68.0339965820312" "No" "5" "1-8" "Both" "Safe" "No"
"2762" "0" "114" "49.8689994812012" "No" "4" "1-8" "Both" "Unsafe" "No"
"2763" "0" "97" "33.1629981994629" "No" "5" "1-8" "Both" "Unsafe" "No"
"2764" "0" "105" "10.253999710083" "No" "8" "9-12" "Both" "Unsafe" "No"
"2765" "0" "82" "27.1550006866455" "No" "0" "0" "Both" "Unsafe" "No"
"2766" "0" "112" "43.1230010986328" "No" "3" "1-8" "Both" "Unsafe" "No"
"2767" "0" "126" "62.2519989013672" "No" "5" "1-8" "Both" "Unsafe" "No"
"2768" "1" "79" "23.3589992523193" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2769" "0" "116" "28.4020004272461" "Yes" "0" "0" "Both" "Unsafe" "No"
"2770" "1" "289" "48.6160011291504" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2771" "0" "239" "34.2949981689453" "No" "14" "12+" "Both" "Unsafe" "No"
"2772" "0" "220" "41.9900016784668" "No" "12" "12+" "Both" "Unsafe" "No"
"2773" "1" "715" "15.8009996414185" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2774" "0" "132" "18.69700050354" "No" "4" "1-8" "Both" "Unsafe" "No"
"2775" "1" "89" "23.7779998779297" "No" "8" "9-12" "Neither" "Don't Know" "No"
"2776" "0" "79" "32.1510009765625" "No" "3" "1-8" "Both" "Unsafe" "No"
"2777" "1" "126" "44.4720001220703" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2778" "0" "58" "6.50299978256226" "No" "5" "1-8" "Both" "Safe" "No"
"2779" "1" "375" "74.3669967651367" "Yes" "5" "1-8" "Neither" "Don't Know" "Yes"
"2780" "1" "393" "63.5950012207031" "No" "0" "0" "Neither" "Unsafe" "No"
"2781" "1" "261" "60.5750007629395" "No" "0" "0" "Neither" "Unsafe" "No"
"2782" "1" "322" "41.2999992370605" "No" "0" "0" "Neither" "Unsafe" "No"
"2783" "0" "89" "22.0590000152588" "No" "6" "9-12" "Both" "Unsafe" "No"
"2784" "0" "115" "26.6459999084473" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"2785" "0" "72" "30.1870002746582" "No" "6" "9-12" "Both" "Don't Know" "No"
"2786" "0" "69" "36.2070007324219" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2787" "0" "141" "49.648998260498" "No" "5" "1-8" "Both" "Unsafe" "No"
"2788" "0" "134" "80.911003112793" "No" "8" "9-12" "Both" "Unsafe" "No"
"2789" "0" "206" "51.7630004882812" "No" "5" "1-8" "Both" "Unsafe" "No"
"2790" "1" "314" "26.2280006408691" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2791" "1" "242" "20.1380004882812" "No" "10" "9-12" "Neither" "Don't Know" "No"
"2792" "0" "58" "11.8719997406006" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2793" "0" "98" "35.5089988708496" "No" "0" "0" "Both" "Don't Know" "No"
"2794" "1" "158" "39.0779991149902" "No" "10" "9-12" "Neither" "Don't Know" "No"
"2795" "0" "63" "32.6660003662109" "No" "3" "1-8" "Both" "Unsafe" "No"
"2796" "0" "65" "57.6209983825684" "No" "1" "1-8" "Both" "Unsafe" "No"
"2797" "0" "231" "49.9010009765625" "No" "0" "0" "Both" "Unsafe" "No"
"2798" "0" "190" "27.4500007629395" "No" "0" "0" "Both" "Unsafe" "No"
"2799" "0" "334" "31.4549999237061" "No" "7" "9-12" "Both" "Unsafe" "No"
"2800" "1" "69" "29.5729999542236" "No" "0" "0" "Both" "Don't Know" "Yes"
"2801" "0" "131" "17.4400005340576" "No" "0" "0" "Both" "Don't Know" "No"
"2802" "0" "66" "29.0869998931885" "No" "0" "0" "Both" "Don't Know" "No"
"2803" "0" "51" "12.7749996185303" "No" "0" "0" "Both" "Safe" "No"
"2804" "1" "91" "15.8179998397827" "No" "0" "0" "Neither" "Unsafe" "No"
"2805" "0" "75" "41.5559997558594" "Yes" "0" "0" "Both" "Unsafe" "No"
"2806" "0" "97" "7.77799987792969" "Yes" "0" "0" "Both" "Don't Know" "No"
"2807" "0" "55" "15.4230003356934" "Yes" "0" "0" "Both" "Don't Know" "No"
"2808" "1" "467" "55.6940002441406" "No" "8" "9-12" "Neither" "Unsafe" "No"
"2809" "1" "63" "75.7740020751953" "No" "8" "9-12" "Neither" "Unsafe" "No"
"2810" "1" "89" "52.4459991455078" "No" "9" "9-12" "Neither" "Unsafe" "No"
"2811" "1" "155" "47.4339981079102" "No" "6" "9-12" "Neither" "Unsafe" "No"
"2812" "0" "208" "63.4650001525879" "No" "10" "9-12" "Both" "Unsafe" "No"
"2813" "0" "63" "42.8190002441406" "No" "5" "1-8" "Both" "Safe" "No"
"2814" "0" "76" "23.6520004272461" "No" "9" "9-12" "Both" "Safe" "No"
"2815" "1" "141" "47.4550018310547" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2816" "1" "280" "39.132999420166" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2817" "0" "120" "86.5410003662109" "No" "7" "9-12" "Both" "Unsafe" "No"
"2818" "1" "97" "64.9069976806641" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2819" "0" "118" "43.0149993896484" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2820" "1" "76" "13.1099996566772" "No" "14" "12+" "Neither" "Unsafe" "No"
"2821" "1" "137" "10.6300001144409" "No" "12" "12+" "Neither" "Unsafe" "No"
"2822" "0" "126" "17.003999710083" "No" "15" "12+" "Both" "Unsafe" "No"
"2823" "0" "121" "167.024993896484" "No" "16" "12+" "Both" "Unsafe" "No"
"2824" "0" "134" "157.936996459961" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2825" "0" "317" "7.59299993515015" "No" "5" "1-8" "Both" "Unsafe" "No"
"2826" "0" "117" "16.0310001373291" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2827" "0" "211" "143.242004394531" "No" "7" "9-12" "Both" "Unsafe" "No"
"2828" "1" "86" "177.272003173828" "No" "10" "9-12" "Both" "Unsafe" "No"
"2829" "0" "333" "57.7610015869141" "No" "0" "0" "Both" "Unsafe" "No"
"2830" "1" "250" "93.4260025024414" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"2831" "1" "357" "45.7439994812012" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2832" "1" "246" "55.685001373291" "No" "10" "9-12" "Neither" "Don't Know" "No"
"2833" "1" "313" "82.0329971313477" "No" "0" "0" "Neither" "Unsafe" "No"
"2834" "1" "92" "51.3499984741211" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2835" "1" "216" "11.0349998474121" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2836" "0" "115" "35.0900001525879" "No" "0" "0" "Both" "Unsafe" "No"
"2837" "0" "128" "34.4459991455078" "No" "0" "0" "Both" "Unsafe" "No"
"2838" "0" "127" "92.120002746582" "No" "4" "1-8" "Both" "Unsafe" "No"
"2839" "1" "119" "21.6709995269775" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2840" "0" "77" "19.2399997711182" "No" "8" "9-12" "Both" "Unsafe" "No"
"2841" "1" "159" "116.107002258301" "Yes" "12" "12+" "Neither" "Unsafe" "Yes"
"2842" "0" "82" "35.4389991760254" "No" "2" "1-8" "Both" "Unsafe" "No"
"2843" "1" "207" "48.9440002441406" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2844" "1" "161" "44.1549987792969" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"2845" "1" "207" "68.8050003051758" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2846" "0" "247" "99.9100036621094" "No" "5" "1-8" "Both" "Unsafe" "No"
"2847" "0" "93" "28.1450004577637" "No" "8" "9-12" "Both" "Unsafe" "No"
"2848" "1" "117" "6.15700006484985" "No" "12" "12+" "Neither" "Unsafe" "No"
"2849" "0" "102" "5.97200012207031" "No" "9" "9-12" "Both" "Unsafe" "No"
"2850" "0" "75" "27.3190002441406" "No" "5" "1-8" "Both" "Safe" "No"
"2851" "0" "117" "16.3439998626709" "No" "5" "1-8" "Both" "Safe" "No"
"2852" "1" "137" "20.9330005645752" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2853" "0" "130" "48.6839981079102" "No" "0" "0" "Both" "Unsafe" "No"
"2854" "1" "141" "62.0830001831055" "No" "9" "9-12" "Neither" "Unsafe" "No"
"2855" "0" "184" "58.8450012207031" "No" "5" "1-8" "Both" "Unsafe" "No"
"2856" "1" "122" "58.9949989318848" "No" "12" "12+" "Neither" "Unsafe" "No"
"2857" "1" "99" "50.8300018310547" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2858" "0" "61" "16.8369998931885" "No" "8" "9-12" "Both" "Unsafe" "No"
"2859" "0" "176" "13.2559995651245" "No" "6" "9-12" "Both" "Unsafe" "No"
"2860" "1" "109" "86.734001159668" "Yes" "12" "12+" "Neither" "Unsafe" "No"
"2861" "0" "138" "54.8050003051758" "No" "5" "1-8" "Both" "Unsafe" "No"
"2862" "0" "175" "123.44100189209" "No" "4" "1-8" "Both" "Unsafe" "No"
"2863" "0" "58" "121.415000915527" "No" "6" "9-12" "Both" "Safe" "No"
"2864" "0" "88" "21.9979991912842" "No" "12" "12+" "Both" "Safe" "No"
"2865" "0" "228" "83.4130020141602" "No" "12" "12+" "Both" "Unsafe" "No"
"2866" "0" "155" "39.1479988098145" "No" "7" "9-12" "Drinking" "Unsafe" "No"
"2867" "0" "203" "64.1510009765625" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2868" "0" "99" "14.2390003204346" "No" "0" "0" "Both" "Unsafe" "No"
"2869" "0" "58" "5.87200021743774" "No" "0" "0" "Both" "Safe" "No"
"2870" "1" "347" "17.7940006256104" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2871" "1" "562" "34.5190010070801" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2872" "0" "278" "46.6360015869141" "Yes" "14" "12+" "Both" "Unsafe" "No"
"2873" "0" "73" "15.6490001678467" "No" "0" "0" "Both" "Unsafe" "No"
"2874" "0" "64" "8.9069995880127" "No" "0" "0" "Both" "Safe" "No"
"2875" "1" "81" "22.2709999084473" "No" "8" "9-12" "Neither" "Unsafe" "Yes"
"2876" "0" "55" "24.117000579834" "No" "0" "0" "Both" "Don't Know" "No"
"2877" "0" "59" "26.3640003204346" "No" "5" "1-8" "Both" "Safe" "No"
"2878" "1" "87" "15.3610000610352" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"2879" "1" "151" "38.6790008544922" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2880" "1" "75" "18.7590007781982" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"2881" "1" "61" "32.0309982299805" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2882" "0" "78" "52.5120010375977" "Yes" "5" "1-8" "Unfrequently" "Unsafe" "No"
"2883" "0" "247" "144.576995849609" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2884" "0" "367" "151.065994262695" "No" "0" "0" "Both" "Unsafe" "No"
"2885" "0" "309" "28.1380004882812" "Yes" "10" "9-12" "Both" "Unsafe" "No"
"2886" "0" "162" "20.0270004272461" "Yes" "6" "9-12" "Drinking" "Unsafe" "No"
"2887" "0" "91" "25.6439990997314" "Yes" "7" "9-12" "Both" "Unsafe" "No"
"2888" "1" "72" "83.3239974975586" "Yes" "5" "1-8" "Both" "Don't Know" "Yes"
"2889" "0" "70" "83.8239974975586" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2890" "1" "98" "43.2910003662109" "No" "0" "0" "Neither" "Unsafe" "No"
"2891" "1" "281" "34.8089981079102" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2892" "1" "62" "18.8950004577637" "No" "8" "9-12" "Both" "Don't Know" "No"
"2893" "0" "72" "15.831000328064" "No" "12" "12+" "Both" "Unsafe" "No"
"2894" "0" "64" "31.8020000457764" "No" "5" "1-8" "Both" "Unsafe" "No"
"2895" "0" "107" "2.09699988365173" "No" "5" "1-8" "Both" "Unsafe" "No"
"2896" "1" "137" "62.5660018920898" "No" "8" "9-12" "Neither" "Unsafe" "No"
"2897" "1" "119" "20.2150001525879" "No" "8" "9-12" "Neither" "Unsafe" "No"
"2898" "1" "140" "11.5500001907349" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2899" "1" "190" "78.5059967041016" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2900" "0" "122" "54.5250015258789" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"2901" "0" "137" "72.0759963989258" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2902" "1" "738" "32.7309989929199" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"2903" "0" "304" "10.6300001144409" "No" "8" "9-12" "Both" "Unsafe" "No"
"2904" "1" "114" "70.8809967041016" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"2905" "1" "117" "28.8139991760254" "No" "12" "12+" "Neither" "Unsafe" "No"
"2906" "0" "64" "20.3250007629395" "Yes" "16" "12+" "Both" "Unsafe" "No"
"2907" "1" "419" "17.1809997558594" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2908" "1" "194" "5.06899976730347" "Yes" "5" "1-8" "Both" "Don't Know" "Yes"
"2909" "1" "118" "21.1149997711182" "No" "10" "9-12" "Both" "Don't Know" "Yes"
"2910" "1" "62" "27.7310009002686" "No" "0" "0" "Neither" "Unsafe" "No"
"2911" "0" "495" "36.548999786377" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2912" "0" "439" "60.7080001831055" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2913" "0" "390" "54.3400001525879" "No" "4" "1-8" "Both" "Unsafe" "No"
"2914" "0" "105" "47.4259986877441" "No" "5" "1-8" "Unfrequently" "Safe" "No"
"2915" "1" "144" "36.681999206543" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"2916" "1" "350" "28.636999130249" "No" "0" "0" "Neither" "Unsafe" "No"
"2917" "0" "142" "36.234001159668" "No" "0" "0" "Both" "Unsafe" "No"
"2918" "0" "133" "33.8160018920898" "No" "0" "0" "Both" "Don't Know" "No"
"2919" "0" "113" "60.0540008544922" "No" "5" "1-8" "Both" "Unsafe" "No"
"2920" "0" "94" "107.438003540039" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2921" "0" "89" "87.0199966430664" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2922" "0" "55" "34.0530014038086" "No" "0" "0" "Both" "Don't Know" "No"
"2923" "1" "92" "11.6770000457764" "No" "0" "0" "Neither" "Don't Know" "Yes"
"2924" "0" "52" "14.3830003738403" "No" "0" "0" "Both" "Unsafe" "No"
"2925" "0" "61" "21.5470008850098" "No" "1" "1-8" "Both" "Unsafe" "No"
"2926" "1" "91" "89.1060028076172" "No" "2" "1-8" "Neither" "Unsafe" "No"
"2927" "1" "965" "71.5429992675781" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2928" "1" "418" "65.3470001220703" "No" "3" "1-8" "Neither" "Unsafe" "No"
"2929" "1" "159" "26.7819995880127" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"2930" "1" "208" "15.6009998321533" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"2931" "0" "73" "74.2519989013672" "No" "5" "1-8" "Both" "Unsafe" "No"
"2932" "1" "123" "58.4930000305176" "No" "9" "9-12" "Neither" "Don't Know" "No"
"2933" "1" "136" "31.0839996337891" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2934" "1" "113" "11.7370004653931" "No" "6" "9-12" "Neither" "Unsafe" "No"
"2935" "1" "182" "25.4740009307861" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2936" "0" "230" "37.0989990234375" "No" "0" "0" "Both" "Unsafe" "No"
"2937" "0" "177" "68.0009994506836" "No" "5" "1-8" "Both" "Unsafe" "No"
"2938" "0" "213" "61.3320007324219" "No" "8" "9-12" "Both" "Unsafe" "No"
"2939" "0" "86" "27.9249992370605" "No" "5" "1-8" "Both" "Unsafe" "No"
"2940" "0" "67" "22.2900009155273" "No" "10" "9-12" "Both" "Unsafe" "No"
"2941" "0" "76" "65.9540023803711" "Yes" "12" "12+" "Both" "Don't Know" "No"
"2942" "1" "150" "58.7900009155273" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2943" "0" "200" "38.3810005187988" "No" "6" "9-12" "Both" "Unsafe" "No"
"2944" "0" "52" "34.2179985046387" "Yes" "7" "9-12" "Both" "Safe" "No"
"2945" "0" "144" "109.474998474121" "No" "0" "0" "Both" "Unsafe" "No"
"2946" "1" "325" "34.9949989318848" "No" "12" "12+" "Neither" "Unsafe" "No"
"2947" "0" "68" "45.3479995727539" "Yes" "9" "9-12" "Both" "Unsafe" "No"
"2948" "1" "85" "34.2140007019043" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"2949" "1" "56" "25.5930004119873" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"2950" "1" "65" "54.1150016784668" "No" "5" "1-8" "Both" "Don't Know" "Yes"
"2951" "1" "57" "36.617000579834" "No" "6" "9-12" "Neither" "Unsafe" "Yes"
"2952" "0" "52" "34.4059982299805" "No" "5" "1-8" "Both" "Don't Know" "No"
"2953" "0" "205" "18.2229995727539" "Yes" "0" "0" "Both" "Unsafe" "No"
"2954" "0" "128" "6.13199996948242" "No" "6" "9-12" "Both" "Unsafe" "No"
"2955" "0" "162" "64.3980026245117" "No" "5" "1-8" "Both" "Unsafe" "No"
"2956" "0" "152" "70.0419998168945" "No" "5" "1-8" "Both" "Unsafe" "No"
"2957" "0" "80" "88.4140014648438" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"2958" "0" "59" "64.0250015258789" "No" "0" "0" "Both" "Unsafe" "No"
"2959" "0" "53" "97.6370010375977" "No" "2" "1-8" "Both" "Unsafe" "No"
"2960" "0" "172" "168.488006591797" "No" "4" "1-8" "Both" "Unsafe" "No"
"2961" "1" "338" "18.0939998626709" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"2962" "0" "65" "8.88399982452393" "No" "0" "0" "Both" "Safe" "No"
"2963" "1" "111" "40.484001159668" "No" "0" "0" "Neither" "Don't Know" "No"
"2964" "1" "250" "8.33699989318848" "No" "0" "0" "Neither" "Unsafe" "No"
"2965" "1" "366" "24.3229999542236" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2966" "1" "480" "28.2770004272461" "No" "9" "9-12" "Neither" "Unsafe" "No"
"2967" "0" "153" "30.8899993896484" "No" "0" "0" "Both" "Don't Know" "No"
"2968" "0" "58" "15.7279996871948" "Yes" "5" "1-8" "Both" "Safe" "No"
"2969" "1" "158" "8.99199962615967" "No" "0" "0" "Neither" "Unsafe" "No"
"2970" "0" "56" "23.2310009002686" "No" "0" "0" "Both" "Safe" "No"
"2971" "0" "67" "14.0349998474121" "No" "0" "0" "Both" "Don't Know" "No"
"2972" "1" "280" "27.0300006866455" "No" "0" "0" "Neither" "Unsafe" "No"
"2973" "0" "317" "64.7259979248047" "No" "0" "0" "Both" "Unsafe" "No"
"2974" "0" "268" "43.257999420166" "No" "5" "1-8" "Both" "Unsafe" "No"
"2975" "0" "164" "10.4409999847412" "No" "13" "12+" "Both" "Unsafe" "No"
"2976" "0" "200" "22.9899997711182" "No" "5" "1-8" "Both" "Unsafe" "No"
"2977" "1" "74" "15.5120000839233" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2978" "0" "67" "20.8390007019043" "Yes" "12" "12+" "Both" "Unsafe" "No"
"2979" "1" "229" "119.88500213623" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2980" "0" "152" "38.7949981689453" "No" "5" "1-8" "Both" "Unsafe" "No"
"2981" "1" "59" "41.2130012512207" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2982" "1" "143" "41.1580009460449" "No" "0" "0" "Neither" "Unsafe" "No"
"2983" "1" "135" "42.5919990539551" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2984" "1" "107" "6.44999980926514" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2985" "0" "188" "26.738000869751" "Yes" "9" "9-12" "Both" "Unsafe" "No"
"2986" "0" "61" "7.25500011444092" "No" "0" "0" "Both" "Safe" "No"
"2987" "0" "57" "7.26999998092651" "No" "5" "1-8" "Both" "Unsafe" "No"
"2988" "0" "120" "11.4940004348755" "Yes" "10" "9-12" "Both" "Unsafe" "No"
"2989" "0" "57" "13.1639995574951" "No" "12" "12+" "Both" "Unsafe" "No"
"2990" "1" "86" "11.2600002288818" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"2991" "1" "254" "25.4209995269775" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2992" "1" "113" "34.3440017700195" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"2993" "1" "58" "62.8569984436035" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2994" "0" "286" "117.690002441406" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2995" "1" "295" "145.792007446289" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2996" "0" "128" "114.544998168945" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2997" "0" "280" "79.5849990844727" "No" "6" "9-12" "Both" "Unsafe" "No"
"2998" "1" "266" "73.3639984130859" "No" "0" "0" "Neither" "Unsafe" "No"
"2999" "0" "55" "32.1609992980957" "No" "10" "9-12" "Both" "Unsafe" "No"
"3000" "0" "64" "35.2220001220703" "No" "5" "1-8" "Both" "Unsafe" "No"
"3001" "0" "73" "55.6469993591309" "No" "0" "0" "Both" "Unsafe" "No"
"3002" "1" "66" "70.5869979858398" "No" "0" "0" "Both" "Don't Know" "Yes"
"3003" "1" "123" "58.9140014648438" "No" "4" "1-8" "Neither" "Unsafe" "No"
"3004" "1" "113" "77.734001159668" "No" "5" "1-8" "Neither" "Unsafe" "No"
"3005" "1" "108" "38.0709991455078" "No" "0" "0" "Neither" "Unsafe" "No"
"3006" "0" "66" "10.1319999694824" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"3007" "0" "234" "48.3009986877441" "No" "0" "0" "Both" "Unsafe" "No"
"3008" "0" "72" "71" "No" "10" "9-12" "Both" "Safe" "No"
"3009" "0" "126" "38.8569984436035" "Yes" "5" "1-8" "Both" "Unsafe" "No"
